Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text
0,1564135521760096258,SaffronFire,1570051004053491713,2022-09-14 14:05:04+00:00,"Sadhus getting keeled In the name of Fake Baccha chor and got Abused hitted hard kinda half murder And chuslamic are doing sar tan zumda still no issues Free hai.
Police are Impotemt...🤡🤡🤡
#Sadhus #SarTanSeJuda",en,0,597,sadhu getting keeled in the name of fake baccha chor and got abused hitted hard kinda half murder and chuslamic are doing sar tan zumda still no issue free hai police are impotemt 
1,306357166,SimplyyJKS,1570040889472618497,2022-09-14 13:24:52+00:00,"Need this much of confidence 😆 

#LoveJihad #SarTanSeJuda #HindusUnderAttackInIndia #HinduLivesMatters #HindusUnderAttack 

@jihadwatchRS https://t.co/CqwrC314jw",en,0,32,need this much of confidence URL 
5,1393917252303417348,soldierofgod108,1570031351554002946,2022-09-14 12:46:58+00:00,"India now chants Bharat Mata ki Jai / Vande Matram..
India in 2050 #SarTanSeJuda will be the new slogan, Secularism will go in vain &amp; Supreme court will turn into Sharia court.
Convert ,die or run will be heard again.
#hindurashtra",en,0,76,india now chant bharat mata ki jai vande matram india in 2050 will be the new slogan secularism will go in vain amp supreme court will turn into sharia court convert die or run will be heard again 
6,1535688169231831040,RanaJi19861986,1570028420788293640,2022-09-14 12:35:19+00:00,@HinduBoy09 Tight slap for #SarTanSeJuda slogans and supporting gang!  @alishan_jafri @zoo_bear @AltNews @ajitanjum @AshrafFem @_sayema @khanumarfa,en,0,0,tight slap for slogan and supporting gang 
7,1566728648484331524,AaliyaFatima94,1570025110635008002,2022-09-14 12:22:10+00:00,"What is going on?? avoid such kinda of hate... or this is just Conspiracy to against Indian Muslims ?
Note: Just found this on Social Media

#KanhaiyaLal #SarTanSeJuda https://t.co/5oPkjUx2zE",en,1,20,what is going on avoid such kinda of hate or this is just conspiracy to against indian muslim note just found this on social medium URL 
8,80183148,skgrb,1570022935674638337,2022-09-14 12:13:32+00:00,@swati_gs they need to  move to 52 islamic nations. specially pakistan. #SarTanSeJuda,en,0,196,they need to move to 52 islamic nation specially pakistan 
9,76088793,drrmittal,1570021154609582080,2022-09-14 12:06:27+00:00,"@SpiritOfCongres, Translation of below Tweet : English version of #SarTanSeJuda. #BharatTodoYatra https://t.co/FRu5jW6J1y",en,0,669,translation of below tweet english version of URL 
10,1482025421080514569,abhishGa,1570017739317850121,2022-09-14 11:52:53+00:00,"#Bengal senior BJP party members are beaten up by police &amp; Mahishi Sena but #SarTanSeJuda gangs are given police protection &amp; the CM literally begged in front of them,that's TMC ?
#Bihar Jungle Raj is back?
Waqf Board is worse than Land Mafia, right?
https://t.co/fJXIBvRuQF",en,3,6635,senior bjp party member are beaten up by police amp mahishi sena but gang are given police protection amp the cm literally begged in front of them that tmc jungle raj is back waqf board is worse than land mafia right URL 
11,1482025421080514569,abhishGa,1570012954946580483,2022-09-14 11:33:52+00:00,"#Bengal the BJP party members are beaten up by police &amp; Mahishi Sena but the #SarTanSeJuda gangs were given police protection &amp; the CM literally begged in front of them,that's TMC ?
#Bihar Jungle Raj is back?
Waqf Board is worse than Land Mafia,isn't it?
https://t.co/fJXIBvRuQF",en,0,6635,the bjp party member are beaten up by police amp mahishi sena but the gang were given police protection amp the cm literally begged in front of them that tmc jungle raj is back waqf board is worse than land mafia isn it URL 
14,1493556050557308930,Vijayafourth,1570010125859188737,2022-09-14 11:22:38+00:00,"@DefenseCounselV @LiveLawIndia Who is communal? A community which flouts the rules of an institution is communal.A community which forbids worship of another in a demolished historic temple is communal. A community shouting #SarTanSeJuda for every imagined slight is communal 
#Gyanvapi 
#Hijab",en,0,392,who is communal community which flouts the rule of an institution is communal community which forbids worship of another in demolished historic temple is communal community shouting for every imagined slight is communal 
15,1472971618204807172,trawelkarr,1570009026150428673,2022-09-14 11:18:15+00:00,"@HassanFarhad17 @Srikant507 @Siddhar05645570 @nileshs61178221 @MohammadAlamyar @YousafzaiAnayat We never say it's religion war,stupid ppl only think like that, this is against humanity, so cum n loudly say #Hindu /#Muslim ppl tht we r against #SarTanSeJuda,bt we all C mostly #Hindu ppl cum in front n other will nt n
This is di fact
#BoycottBrahmastra
#Boycott
#Brahmastra",en,1,6,we never say it religion war stupid ppl only think like that this is against humanity so cum loudly say ppl tht we against we all mostly ppl cum in front other will nt this is di fact 
17,630356502,connectajitcpr,1570003975277268992,2022-09-14 10:58:11+00:00,"Rapper Santhanam Srinivasan Iyer, Stage name EPR, Actually 
Rapped About 
#SarTanSeJuda [सर तन से जुदा]
Brigade. Kudos 

Please listen &amp; share.

 https://t.co/I2j4PTBXPT",en,0,4732,rapper santhanam srinivasan iyer stage name epr actually rapped about brigade kudos please listen amp share URL 
18,18039408,mannuforall,1569999779907923968,2022-09-14 10:41:31+00:00,"@idleildi @shubhankrmishra Pointing to all but main highlight is #SarTanSeJuda! 
To make a balance he added all, as he knows the side-effect of pointing #SarTanSeJuda!
Though the singer loves Rohingya, JNU gang, and other anti nationals.",en,1,1525,pointing to all but main highlight is to make balance he added all a he know the side effect of pointing though the singer love rohingya jnu gang and other anti national 
19,1259108526984704004,TheRawFact,1569998780769902594,2022-09-14 10:37:33+00:00,"""सर तन से जुदा"" is not a slogan.

It's a real face of Islamic TERRORISM.
#SarTanSeJuda 

#SpeakAgainstTerror https://t.co/O7kjTng79r",en,1,10031,is not slogan it real face of islamic terrorism URL 
20,1568623531340201984,BhaiSnatani,1569998144477495296,2022-09-14 10:35:01+00:00,"@gagandskohli @asadowaisi Are you know about Sheesh ganj gurudwara??

If don't read,
If yes always remember it why your Gurus are sacrificed themselves?

So don't trust these bloodthirsty Mob who chants #SarTanSeJuda",en,0,0,are you know about sheesh ganj gurudwara if don read if yes always remember it why your guru are sacrificed themselves so don trust these bloodthirsty mob who chant 
24,1249292730188136449,PoohYadav2,1569989421193383937,2022-09-14 10:00:21+00:00,"@NeelMadhav_ Ye liberal ne Bola, Jewish were the oldest people who stayed there, were persecuted by catholic as well as Islamic countries,  they fighting for their existence just like hindus in India. Stop living in the bubble and talk about #SarTanSeJuda Gang. Terrorists have religion.",en,0,4,ye liberal ne bola jewish were the oldest people who stayed there were persecuted by catholic a well a islamic country they fighting for their existence just like hindu in india stop living in the bubble and talk about gang terrorist have religion 
25,1466766347304517632,Dhurand57534905,1569984304499007488,2022-09-14 09:40:01+00:00,Save me from #SarTanSeJuda https://t.co/ujfHW2V2wd,en,0,8,save me from URL 
26,1359755857051832320,kaviyarani1,1569984228129124352,2022-09-14 09:39:43+00:00,"Bachao mere desh ko kattarwad ke bhoot se!

Soul of Indian culture is unity &amp; peace. Extremism has no place whatsoever. #SarTanSeJuda 

 #kanhaiyalal https://t.co/BUkBGnn2lo",en,0,713,bachao mere desh ko kattarwad ke bhoot se soul of indian culture is unity amp peace extremism ha no place whatsoever URL 
27,1390631384469827591,yajnasc,1569984200622710785,2022-09-14 09:39:36+00:00,"@etimes Antics of yesteryears' reel life villains appear to be those of sheep when compared to today's real life villains.
Can't get more brutal, barbaric, blood thirsty &amp; cruel on screen than reality.
#SarTanSeJuda",en,0,98,antic of yesteryear reel life villain appear to be those of sheep when compared to today real life villain can get more brutal barbaric blood thirsty amp cruel on screen than reality 
28,1562723133685395462,Samarth_0896,1569981094250053634,2022-09-14 09:27:16+00:00,Peaceful religion is responsible for beheading Kanhaiya lal ji. #KanhaiyaLal #jihadiculture #terrorism #Sartansejuda,en,0,68,peaceful religion is responsible for beheading kanhaiya lal ji 
30,67173491,ssaratht,1569978309252943872,2022-09-14 09:16:12+00:00,"“You’re an untouchable till you’re a Hindu”, says DMK MP 😳🤷🏻‍♂️😡 Why is no media conducting debates on such a disgusting stmt. If a Hindu say same abt Abrahamic religions, hell would’ve broken lose &amp; #SarTanSeJuda slogans would have raised across India. 

https://t.co/QuGTptqHBp",en,0,854,you re an untouchable till you re hindu say dmk mp why is no medium conducting debate on such disgusting stmt if hindu say same abt abrahamic religion hell would ve broken lose amp slogan would have raised across india URL 
31,1547459236564647936,Fuckmuhammadali,1569973467772235776,2022-09-14 08:56:58+00:00,"Yah! Don't forget to tell how we let india's image down  internationally 
Don't forget to tell about #Sartansejuda achievement gang 
Don't forget to tell about madarsa chap maulavi teachings @RanaAyyub don't forget to tell  about ur hypocrisy
#ProphetMuhammad 
#Adipurush https://t.co/fUR05467mU",en,0,5,yah don forget to tell how we let india image down internationally don forget to tell about achievement gang don forget to tell about madarsa chap maulavi teaching don forget to tell about ur hypocrisy URL 
33,1406329099694395394,Aashish36640980,1569972352670384128,2022-09-14 08:52:32+00:00,This is how we can counter #SarTanSeJuda https://t.co/Clarvi8MN3,en,0,22,this is how we can counter URL 
35,62524251,rangam1933b,1569969422609129472,2022-09-14 08:40:53+00:00,"@rupamurthy1 Please pray for his safety and hope he doesn't get arrested 

@Sanjay_Dixit @Defensiveoffen5 @majorgauravarya @vaibhavUP65 #SarTanSeJuda",en,0,30,please pray for his safety and hope he doesn get arrested 
36,1551828966167564288,centristop,1569964536542932992,2022-09-14 08:21:28+00:00,"Dr Arvind Vats Akela ji received threats of #Sartansejuda from Peacefuls, maybe he will be the next 
#KanhaiyaLal !! 
Watch full interview 👇👇
https://t.co/eAK5N6DSea",en,0,168,dr arvind vat akela ji received threat of from peacefuls maybe he will be the next watch full interview URL 
40,520446669,tanmay171,1569957663102074881,2022-09-14 07:54:09+00:00,"Isn't this a cr!me in #Islam to change your real identity to lure a girl. As he is marrying her by following all the #Hindu Rituals &amp; Hindu name
So he should be given #Sartansejuda.
#HinduGirls be alert &amp; don't have a doubt that MERA ABDUL AISA NAHI HAI
Jaago #Hindus Jaago https://t.co/8qXVXHGd2f",en,1,22,isn this cr me in to change your real identity to lure girl a he is marrying her by following all the ritual amp hindu name so he should be given be alert amp don have doubt that mera abdul aisa nahi hai jaago jaago URL 
41,43533238,xploreraj,1569957512438501378,2022-09-14 07:53:34+00:00,@noconversion Report https://t.co/XZfap0ZSzJ #sartansejuda spreading hate and killing people.,en,0,138,report URL spreading hate and killing people 
42,295693924,fpjindia,1569957408906280961,2022-09-14 07:53:09+00:00,"WATCH: #Rapper EPR Iyer slams #Sartansejuda slogan in his new track on #MTVHustle2 
https://t.co/qzqez5fMuK",en,0,34183,watch epr iyer slam slogan in his new track on URL 
44,1676392549,sd_saurav,1569953373734191105,2022-09-14 07:37:07+00:00,"The beauty of this is that it forces the critics to admit to what #Sartansejuda means as a slogan, its genesis, how it is loaded with violence. This will hopefully throw a spotlight on why it is so deadly for freedom of speech and assembly for Hindus in today's India. https://t.co/3oGkUzQ8Do",en,1,8752,the beauty of this is that it force the critic to admit to what mean a slogan it genesis how it is loaded with violence this will hopefully throw spotlight on why it is so deadly for freedom of speech and assembly for hindu in today india URL 
48,27865612,aakritipatwari,1569949267497811968,2022-09-14 07:20:48+00:00,@Rishi_saxena21 He has every right to question things if he has a problem with them through his songs. I may not agree with it but am still glad he sang about #SarTanSeJuda coz it needs to be highlighted too with all other problems. My issue is that the supposed 'liberal' gang was mum then!,en,1,1090,he ha every right to question thing if he ha problem with them through his song may not agree with it but am still glad he sang about coz it need to be highlighted too with all other problem my issue is that the supposed liberal gang wa mum then 
49,1544192129622511618,RituRajqsc74,1569944442660069377,2022-09-14 07:01:37+00:00,"Blood on our Shoes 👞 
Religious Extremism 💥
#Sartansejuda #Islam 
https://t.co/TbmmiOD4wb",en,0,50,blood on our shoe religious extremism URL 
50,27865612,aakritipatwari,1569944358555713537,2022-09-14 07:01:17+00:00,"Oh finally someone is courageous enough to make a song on the reality. Thank you. Genuinely! 
#SarTanSeJuda #KanhaiyaLal https://t.co/kEee8w7iSx",en,1,1090,oh finally someone is courageous enough to make song on the reality thank you genuinely URL 
54,1294953105046433793,Hothunk25215762,1569935595769851905,2022-09-14 06:26:28+00:00,"@Haseeb4M At least HINDUS do not attack on anyone! Like some did on the processions of RAM NAVMI! WHO DID? FROM MASJID? 

#HindusUnderAttack #HindusUnderAttackInIndia #IslamicTerrorismInIndia #Sartansejuda",en,0,239,at least hindu do not attack on anyone like some did on the procession of ram navmi who did from masjid 
55,1532765998612328448,jaihindindi,1569934353647697920,2022-09-14 06:21:32+00:00,True ..Hindus were tolerant but when Hindus need to adopt hardline as they see only Hindu  religion targeted on name of freedom &amp; secularism &amp; other religion riots &amp; killing are justified on name of blasphemy #KanhaiyaLal #Sartansejuda https://t.co/E5eOkRFKJK,en,0,0,true hindu were tolerant but when hindu need to adopt hardline a they see only hindu religion targeted on name of freedom amp secularism amp other religion riot amp killing are justified on name of blasphemy URL 
58,1249292730188136449,PoohYadav2,1569932648134606850,2022-09-14 06:14:45+00:00,@hitech000 @AhmedKhabeer_ @DGPMaharashtra Fatwa zari karna hai hindus pe ? Because they are enjoying their own festival and culture? Give your gyaan on #tripletalaq #halala #Sartansejuda and the list is long.,en,0,4,fatwa zari karna hai hindu pe because they are enjoying their own festival and culture give your gyaan on and the list is long 
59,321292991,MrFauxhole,1569930974758326272,2022-09-14 06:08:06+00:00,"I just hope the boy will not be a victim of #Sartansejuda 

Well written &amp; performed 👌 https://t.co/iJNkaRgf5G",en,0,245,just hope the boy will not be victim of well written amp performed URL 
60,1372107259136774149,DevastatorSujit,1569928856454438912,2022-09-14 05:59:41+00:00,"wow whole a new level 
#Sartansejuda https://t.co/WnPr9lhFJr",en,0,119,wow whole new level URL 
61,1279755900626993152,itspriyankajais,1569927066539401217,2022-09-14 05:52:35+00:00,"I request @narendramodi @AmitShah @rajnathsingh @sambitswaraj @myogiadityanath @PMOIndia to kindly handle this #SarTanSeJuda menace at the earliest.
Hindustan do not and never needed such scums at the first place, but Gandhi n Nehru !!
#HindusUnderAttack
#HinduLivesMatters https://t.co/VPRCqY1pvZ",en,0,11,request to kindly handle this menace at the earliest hindustan do not and never needed such scum at the first place but gandhi nehru URL 
63,1233024414758899713,AwakenedSanata1,1569926597871804416,2022-09-14 05:50:43+00:00,"Remember the Name #KanhaiyaLal 

#SarTanSeJuda https://t.co/MJ37lh1v0i",en,2,1357,remember the name URL 
65,1466042203399143431,smitachoudhari6,1569921626267074560,2022-09-14 05:30:58+00:00,"@VikramMittalBjp Nice effort to call out #SarTanSeJuda communal bigottery lobby

@MeenaDasNarayan 
@Sanjay_Dixit 
@GemsOfBollywood 
@SanjeevSanskrit 
@ShefVaidya 
@SatyaSanatan01",en,0,62,nice effort to call out communal bigottery lobby 
66,1486369294208229377,Gaurav38251011,1569921207717494796,2022-09-14 05:29:18+00:00,"Normalising #SarTanSeJuda slogan, glorification of Islamic invaders and justification of violence by Islamists,pseudo secularist and ecosystem lead to #KanhaiyaLal and many Hindus beheading and killing.
Arrest every Islamist who called for Sar Tan Se Juda!
https://t.co/ar1UtKIAeB",en,0,21,normalising slogan glorification of islamic invader and justification of violence by islamist pseudo secularist and ecosystem lead to and many hindu beheading and killing arrest every islamist who called for sar tan se juda URL 
67,111215649,rahulsofficial,1569920869027434499,2022-09-14 05:27:57+00:00,@IMinakshiJoshi But as per Bollywood #SarTanSeJuda doesn’t exist. The facial expression of Badshah says everything.,en,0,2167,but a per bollywood doesn exist the facial expression of badshah say everything 
68,1349921233480019975,PS40144590,1569919637885980673,2022-09-14 05:23:04+00:00,Now a rap song  on #SarTanseJuda . Islamic terror beheadings. https://t.co/NFKF3jPXYV,en,0,64,now rap song on islamic terror beheading URL 
70,1660021327,eSumit,1569918207913525249,2022-09-14 05:17:23+00:00,"The judiciary should take suo moto cognizance of hate speeches, register cases and arrest such 'leaders'
Else other communities will also start taking law in their hands and the #SarTanSeJuda disease will spread   
#SupremeCourtOfIndia #chennaihighcourt #DMK https://t.co/myqwj3GsTl",en,0,58,the judiciary should take suo moto cognizance of hate speech register case and arrest such leader else other community will also start taking law in their hand and the disease will spread URL 
71,1569319274300456962,thetruesider,1569917420529422342,2022-09-14 05:14:15+00:00,"Finally, someone in the #dawoodwood industry had the guts to come out and voice out on it...
#KanhaiyaLal 
#Extremism
#SarTanSeJuda https://t.co/RpjpAzStKI",en,0,19,finally someone in the industry had the gut to come out and voice out on it URL 
72,714566457649180674,theSoniTweets,1569913950996930561,2022-09-14 05:00:28+00:00,Very very good rap on those #SarTanSeJuda religious extremists &amp; fanatics !! https://t.co/uEQVRO34Wl,en,0,197,very very good rap on those religious extremist amp fanatic URL 
73,3221915690,PublicVibe,1569911317099470848,2022-09-14 04:50:00+00:00,"""Doctor gets 'Sar tan se juda' threat for supporting Hindu outfits
Download #PublicVibe For more Updates:  https://t.co/r1qNdjMnIX
#SarTanSeJuda #HinduOutFits https://t.co/LVy0EI6Xgl",en,0,1049,doctor get sar tan se juda threat for supporting hindu outfit download for more update URL URL 
74,2185138739,ssojhawmc,1569910888303579136,2022-09-14 04:48:17+00:00,"This trend of anty                 ""Brahmins"" creat and trended by a gange
#Gaddargange
#SarTanSeJuda
#antiHindu 
#cryptoCristian
#fecular
If u r agree then  retweet and follow me",en,0,17,this trend of anty brahmin creat and trended by gange if agree then retweet and follow me 
75,1492447263678865409,AnjnaRaj1,1569910199925850116,2022-09-14 04:45:33+00:00,"@HinduBoy09 Good that people are finally speaking about the hate slogan #SarTanSeJuda in reality show. However, that one line, 'Attack on M' is an act of balancing.",en,0,1050,good that people are finally speaking about the hate slogan in reality show however that one line attack on is an act of balancing 
76,2909154690,iomsharma30,1569909637310447620,2022-09-14 04:43:19+00:00,#KanhaiyaLal #sartansejuda how we can think.. Religion for human or Human for religion. https://t.co/zbtWmlbLbR,en,0,23,how we can think religion for human or human for religion URL 
77,1531026494365245440,KafirNama,1569909419756130305,2022-09-14 04:42:27+00:00,"Most extremist gangs are: 👇👇

#SarTanSeJuda gang or
Girgit maar gang.

Choose your options",en,0,248,most extremist gang are gang or girgit maar gang choose your option 
79,737169466019221508,DrChetanSonone1,1569904849848012801,2022-09-14 04:24:18+00:00,"First time industry of this industry someone has spine to speak truth against radical religion and humanity... thanks bro... keep it up 👍
@IyerEpr
#NupurSharama 
#Sartansejuda 
#KanhaiyaLal
#UmarKhalid",en,0,45,first time industry of this industry someone ha spine to speak truth against radical religion and humanity thanks bro keep it up 
80,1291972686,bakaitpandey,1569902807175790592,2022-09-14 04:16:11+00:00,@KapilMishra_IND @vijaygajera @myogiadityanath @Tejasvi_Surya @himantabiswa lets make him famous! Rap on #Sartansejuda https://t.co/VSxKYaaT4v,en,0,145,let make him famous rap on URL 
81,1347861471649124353,Shivam55368646,1569900866819297280,2022-09-14 04:08:28+00:00,"Amazing ❤❤
#softpower #KanhaiyaLal #NupurSharama #Sartansejuda https://t.co/IvfxXSkmzF",en,0,5,amazing URL 
82,1422403899277778944,sumitjh62333422,1569900134418513920,2022-09-14 04:05:34+00:00,"Big shout out to #eprnpr to cover this on National TV... Big salute and courage can do this only
 #KanhaiyaLal #Sartansejuda 
#KanhaiyaLal #MTV #MTVHustle2 #EPR #justiceforkanhiyalal https://t.co/d6vN1cqDYZ",en,0,41,big shout out to to cover this on national tv big salute and courage can do this only URL 
84,1309745767498743813,_itsNitesh,1569899789122142213,2022-09-14 04:04:11+00:00,"Never been In Hip Hop Culture ...

But i loved this ❤️

#Sartansejuda  #hustle2onvoot  #kattarwaad https://t.co/LQNGC0VeYM",en,0,21,never been in hip hop culture but loved this URL 
85,1352967227088064518,Homidevang31,1569899502534029313,2022-09-14 04:03:03+00:00,"Rap song on #KanhaiyaLal

As a Hindu I also do not feel safe anywhere Anybody can do my #SarTanSeJuda

#SarTanSeJuda Slogan should be treated as an act of terror bcoz it is so https://t.co/kkcywQPbDs",en,0,611,rap song on a hindu also do not feel safe anywhere anybody can do my slogan should be treated a an act of terror bcoz it is so URL 
86,571718872,sreeniv51294598,1569897828201410562,2022-09-14 03:56:24+00:00,"@i_skrit @TigerRajaSingh @JPNadda @Sanjay_Dixit @SudarshanNewsTV @eOrganiser Let #MunawarFaruqui do a Joke on Islam/Muhamad,then we will accept everything you said
Does #MunawarFaruqi has got that guts
He is mocking Hindu Gods bcoz its soft target to become popular
When #rajasing did that joke how many of you condemned #Sartansejuda 
@NewsNationTV @NewsX",en,2,24827,let do joke on islam muhamad then we will accept everything you said doe ha got that gut he is mocking hindu god bcoz it soft target to become popular when did that joke how many of you condemned 
87,1454141746296725511,ParikshitBelsa2,1569897481462501379,2022-09-14 03:55:01+00:00,"Protest poetry at best.... EPR Iyer everyone

#Sartansejuda #NupurSharma https://t.co/DLhN60n7Df",en,0,0,protest poetry at best epr iyer everyone URL 
88,116356889,SouleFacts,1569897308904632320,2022-09-14 03:54:20+00:00,"Tribute to  #KanhaiyaLal ….. “Sar tan se juda gang se desh ko bacchao”
#KanhaiyaLal need more such creative initiative to spread of awareness #Sartansejuda extremist ideology .. kudos to the rapper .
Blood 🩸must be flowing from sickular ‘s ears 👂 

#KanhaiyaLal #murder https://t.co/rwDHCgE3EF",en,9,46517,tribute to sar tan se juda gang se desh ko bacchao need more such creative initiative to spread of awareness extremist ideology kudos to the rapper blood must be flowing from sickular ear URL 
89,4465843993,RohitJain700,1569893326635290625,2022-09-14 03:38:30+00:00,"Boy boy boy... You are amazing. What's his name ?

#SarTanSeJuda https://t.co/LC8tcRbXsk",en,1,1833,boy boy boy you are amazing what his name URL 
90,1213340799389224961,ProudlySanghi,1569888755095584768,2022-09-14 03:20:20+00:00,"#Sartansejuda Insaniyat ka Murder.
Tribute to #KanhaiyaLal ji.
One has Raised Voice #EPR 🙌 https://t.co/7D0o99F1k8",en,1,112,insaniyat ka murder tribute to ji one ha raised voice URL 
91,1043833818,YuthikaSharma,1569885773381644290,2022-09-14 03:08:30+00:00,Wow ….. #SarTanSeJuda Hindu Hate slogan should be banned https://t.co/1BY1mOkKkR,en,0,2155,wow hindu hate slogan should be banned URL 
92,1341234587922362368,RaviKum07900763,1569882356424806402,2022-09-14 02:54:55+00:00,"Really what a rap song
#Sartansejuda https://t.co/XvjRbIFtDX",en,0,71,really what rap song URL 
93,1284191778690695173,Kamini777,1569882156649926657,2022-09-14 02:54:07+00:00,"@SaffronQueen_ #Sartansejuda Rap-song 🙌 BullyWoodians will not have guts like this , Look at Badsha Thinking Why man why 🤦‍♀️Do you want to get job in #Bollywood ?? or boycotted by #Bullywood ?? 🤔🤔",en,0,356,rap song bullywoodians will not have gut like this look at badsha thinking why man why do you want to get job in or boycotted by 
95,1609894374,sanjeevchadha8,1569880880558252033,2022-09-14 02:49:03+00:00,"#पूछताहैभारत @aishkapoor @swamidipankar 
Where are we are heading for? Yesterday it was #NupurSharma and now #ShoiabJamei is feeling the taste of #Sartansejuda ? One thing entire Hindu religious leader are not only condemning but telling @myogiadityanath @Cyberdost to act on this https://t.co/TsitPTkMyz",en,1,2913,where are we are heading for yesterday it wa and now is feeling the taste of one thing entire hindu religious leader are not only condemning but telling to act on this URL 
96,1291641893495828480,NikolaTeslaInc,1569880814116286465,2022-09-14 02:48:47+00:00,"@faisalkhanhyd One of Islamic prophets, Jesus said, ""As you sow, so shall you reap!"" Muslims have been going around #Sartansejuda (behead the non Muslims, minority Muslims, Hindus and Jews) and this has resulted from Muslim's own actions. #ShameOnBJP",en,0,961,one of islamic prophet jesus said a you sow so shall you reap muslim have been going around behead the non muslim minority muslim hindu and jew and this ha resulted from muslim own action 
98,54114607,sahdevsingh,1569879920096182275,2022-09-14 02:45:14+00:00,"#KanhaiyaLal need more such creative initiative to spread of awareness #Sartansejuda extremist ideology .. kudos to the rapper 

#KanhaiyaLal #murder https://t.co/dZMtXJquGS",en,1,1531,need more such creative initiative to spread of awareness extremist ideology kudos to the rapper URL 
99,782447959468191744,m_rahultiwari,1569879389416062976,2022-09-14 02:43:08+00:00,@faisalkhanhyd What about #SarTanSeJuda slogan all over #Bharat 🇮🇳,en,0,23,what about slogan all over 
104,895252698718642176,logical_trades,1569863852254441472,2022-09-14 01:41:23+00:00,"@ilahi08 #Brahmastra 

Noice Pollution
Vs
Love for #Sartansejuda https://t.co/kh8BQxpY8T",en,0,168,noice pollution v love for URL 
105,296117825,ullashganguly,1569861754712358913,2022-09-14 01:33:03+00:00,"@Its_Badshah how can you even allow such song 🎶 in front of you..!!
Doesn’t you know how many Hindus being killed till now by #radical #Islamism !!

How this #Sartansejuda used by terrorists as provocation to attack #Hindus 

#HindusUnderAttackInIndia https://t.co/3n1fTV3FgH",en,0,20,how can you even allow such song in front of you doesn you know how many hindu being killed till now by how this used by terrorist a provocation to attack URL 
107,1176488316214161408,rupamurthy1,1569846009651666946,2022-09-14 00:30:29+00:00,"Rapper Santhanam Srinivasan Iyer, stage name EPR, actually rapped about #SarTanSeJuda brigade. 
Kudos 👏

Please listen &amp; share. https://t.co/8MpfbnfVyb",en,88,19494,rapper santhanam srinivasan iyer stage name epr actually rapped about brigade kudos please listen amp share URL 
111,1228198984402911234,FunnyManChild22,1569769493538422784,2022-09-13 19:26:26+00:00,Best thing on the internet today. #KanhaiyaLal #Sartansejuda #Islam https://t.co/nM9MEc1jWE,en,1,231,best thing on the internet today URL 
113,22497442,Amazing_Dr_Fun,1569760054240239621,2022-09-13 18:48:56+00:00,@nba @RobertSarver must be fired and the @Suns sold to a new owner. @Oprah @SHAQ @Beyonce @AlikoDangote #SHUTDOWN #Azerbaijan #Bitcoin #cobratrailer #Sartansejuda #SHIB,en,0,80,must be fired and the sold to new owner 
115,1500796110927204352,Sam24331788,1569757047121653762,2022-09-13 18:36:59+00:00,"@ShashiTharoor @kunalkamra88 @virdas @munawar0018 Until the #sartansejuda issue is sorted, what free speech?!",en,0,9,until the issue is sorted what free speech 
116,4154093593,yogibabauvach,1569753104995983362,2022-09-13 18:21:19+00:00,Ultimate song on #Sartansejuda.... https://t.co/RhC6GeKuuL,en,0,110,ultimate song on URL 
117,928159188,bhavya1705,1569747096097652737,2022-09-13 17:57:26+00:00,"@HinduBoy09 @chandrakant6785 Who is the singer ?? It's too gud !!

#Sartansejuda",en,1,5009,who is the singer it too gud 
118,1568916981809827840,____gada____,1569746234461818880,2022-09-13 17:54:01+00:00,Still de didn't say #Sartansejuda https://t.co/mxOZ52uhB9,en,0,3,still de didn say URL 
119,1453930822881271809,DeshaDeva,1569730477887737858,2022-09-13 16:51:24+00:00,"@iam_shimorekato I believe it's time for our community to adopt the idea of ""#Sartansejuda who insults our gods."" Not applicable outside... They don't have fear at all and it seems like they are behaving like they are in a pub..",en,0,42,believe it time for our community to adopt the idea of who insult our god not applicable outside they don have fear at all and it seems like they are behaving like they are in pub 
120,1566293506980970497,chefmaster945,1569709843942100993,2022-09-13 15:29:25+00:00,"@INCIndia 
@INCKerala 
@INCMumbai
@INCMaharashtra 

#BharatJodoYatra must include #deepakbarde home

Explain his family why Muljim League Voters guilty of breaking motherland were not sent to their created #pakistan 

#Sartansejuda के खिलाफ @IYC @nsui 
Youth #congress चरखा चलाए https://t.co/UeclPYhXOG",en,0,1,must include home explain his family why muljim league voter guilty of breaking motherland were not sent to their created youth URL 
121,3183238345,raushank265,1569708105046585344,2022-09-13 15:22:30+00:00,"@TridentofSHIVA @RituRathaur Simple request, hide identity of Women. They might be targeted by #Sartansejuda",en,0,326,simple request hide identity of woman they might be targeted by 
122,388752501,mks_bjp,1569702425157861376,2022-09-13 14:59:56+00:00,"Waqf Board

A Conspiracy in a Secular Country

Read Details Thoroughly.

https://t.co/sPxtZ9OmoK

Thanks @Starboy2079
For the enlightenment.

#WaqfBoard
#Sartansejuda #IslamicState",en,0,3875,waqf board conspiracy in secular country read detail thoroughly URL for the enlightenment 
123,1539235497910112257,bharat76581528,1569693742550122506,2022-09-13 14:25:26+00:00,@RebelloAnil @sardesairajdeep Not to forget #Sartansejuda,en,0,6,not to forget 
