Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text
17980,2847327174,vivek83srivast1,1569260568699338753,2022-09-12 09:44:09+00:00,"Shri @RahulGandhi paying floral tribute at Martyrs' Column in Palayam. 

#BharatJodoYatra salutes the supreme sacrifice made by our bravehearts. https://t.co/inrnQsOSP3",en,0,10264,shri paying floral tribute at martyr column in palayam salute the supreme sacrifice made by our bravehearts URL 
17981,2543494237,mamtakundu92,1569260563884290049,2022-09-12 09:44:08+00:00,"No matter how much you abuse him, Make fun of him, spread propaganda against him, ridicule his family, He'll not have 0.01% of hatred against you. He is born only to love &amp; spread harmony ❤ .
#RahulGandhi 
#BharatJodoYatra 
#Congress https://t.co/gM0KcSS2rn",en,0,1074,no matter how much you abuse him make fun of him spread propaganda against him ridicule his family he ll not have 01 of hatred against you he is born only to love amp spread harmony URL 
17985,1131477972710375425,sharadaramanat1,1569260430065037312,2022-09-12 09:43:36+00:00,didnt know of @Burberry till @RahulGandhi 's #BharatJodoYatra happened :)),en,0,328,didnt know of till happened EMOJIsmile 
17987,122670878,kaushalnitu,1569260414713892865,2022-09-12 09:43:32+00:00,"The nation coming together 🔥🔥

#भारत_जोड़ो_यात्रा 
#BharatJodoYatra 
@bharatjodo https://t.co/EEHBVvJTZq",en,0,1072,the nation coming together URL 
18006,869983285870514178,Abhishekranaiyc,1569260205229371392,2022-09-12 09:42:43+00:00,Step by step we will reach our goal..!! #BharatJodoYatra @RahulGandhi @IYC @Haryana_YC https://t.co/1xTVoynOWy,en,0,229,step by step we will reach our goal URL 
18007,1423118452298895362,Jagdish48746530,1569260202054254592,2022-09-12 09:42:42+00:00,"In their eyes we see innocence.
In their eyes we see hope.

We will not let that glint fade away because a few have taken the easy path of hate.

India's dreams will shine on 🇮🇳

#BharatJodoYatra https://t.co/Z7I2k08ka5",en,0,581,in their eye we see innocence in their eye we see hope we will not let that glint fade away because few have taken the easy path of hate india dream will shine on URL 
18011,1196751666369810433,SevadalPURI,1569260183137964035,2022-09-12 09:42:37+00:00,"The image of a walking pilgrim or the padyatri is a symbol of sacrifice - a selfless will to undertake a strenuous physical walk, singular in purpose to transcend the limit of the body and the material world, to achieve the Nobel goals of one's inner betterment . #BharatJodoyatra https://t.co/IKzZAoO7IP",en,1,486,the image of walking pilgrim or the padyatri is symbol of sacrifice selfless will to undertake strenuous physical walk singular in purpose to transcend the limit of the body and the material world to achieve the nobel goal of one inner betterment URL 
18012,2463402788,suhasbt,1569260182894702592,2022-09-12 09:42:37+00:00,"@GauravPandhi @Pawankhera Big bang by #BharatJodoYatra
Hence desperate attempts for skin, chair/power saving",en,0,14,big bang by hence desperate attempt for skin chair power saving 
18013,2313552080,abhijeet_dipke,1569260171494555648,2022-09-12 09:42:34+00:00,Can't wait to join @RahulGandhi's #BharatJodoYatra in Gujarat.,en,2,18958,can wait to join in gujarat 
18028,4446761654,MahilaCongress,1569260006251597827,2022-09-12 09:41:55+00:00,"You don't need to be an athlete to participate in the #BharatJodoYatra but it doesn't hurt to be one! 

We welcome Arjuna Awardee &amp; renowned athlete, Pamini Thomas on the march for India's unity, along with Rahul Gandhi. https://t.co/J9xUGrHYP6",en,2,271956,you don need to be an athlete to participate in the but it doesn hurt to be one we welcome arjuna awardee amp renowned athlete pamini thomas on the march for india unity along with rahul gandhi URL 
18029,1460145162156265476,KaushikUvaca,1569259956159004673,2022-09-12 09:41:43+00:00,"They will all get jobs as soon as RaGa comes to power 😂

Maybe yes, as IT cell 

#BharatJodoYatra https://t.co/tS6pASm4mS",en,0,59,they will all get job a soon a raga come to power maybe yes a it cell URL 
18031,1349283674584334337,yoursamitjha,1569259892778897410,2022-09-12 09:41:28+00:00,"@smritiirani where are you people(#BJP ) getting training to speak lie and spread hatred. 
please join @RahulGandhi in #BharatJodoYathra to remove hatred from your heart. 

#BharatJodoYatra
#भारत_जोड़ो_यात्रा 
#smritiirani #Rahul_Gandhi",en,0,1316,where are you people getting training to speak lie and spread hatred please join in to remove hatred from your heart 
18034,1569144965854334977,laldad77,1569259819369914371,2022-09-12 09:41:11+00:00,#BharatJodoYatra  It's time for change.. hate to unity.... godi media to secular media..,en,0,0,it time for change hate to unity godi medium to secular medium 
18037,53324417,sonusriwass,1569259806787272706,2022-09-12 09:41:08+00:00,@SimmiAhuja_ @ShashiTharoor @RahulGandhi @INCTharoorian @INCIndia #BharatJodoYatra Hope for the best,en,0,525,hope for the best 
18041,37466287,itzmylife,1569259731725975554,2022-09-12 09:40:50+00:00,"@RahulGandhi @INCIndia @MKumaramangalam @vazhapadi @PChidambaram_IN 
It would have been better if 
#BharatJodoYatra 
is called #inclusiveINDIA
#அனைவருக்கும்_உரிமை_உள்ள_இந்தியா",en,0,1003,it would have been better if is called 
